plate,O_time,O_lon,O_lat,D_time,D_lon,D_lat,CHK_time,time_minus
BQ6460,20150611061417,116.44389,39.80472,20150611063433,116.3868,39.85569,2015/5/3 8:00:00,14
BQ6460,20150613072215,116.43993,39.85745,20150613073644,116.36611,39.85597,2015/5/3 8:00:00,16
BQ6460,20150614064415,116.44162,39.83003,20150614065726,116.39982,39.85572,2015/5/3 8:00:00,13
BQ6460,20150615062801,116.43817,39.81434,20150615063827,116.41556,39.83615,2015/5/3 8:00:00,14
BQ6460,20150616063326,116.44196,39.80393,20150616065947,116.43686,39.87116,2015/5/3 8:00:00,14
BQ6460,20150620062123,116.44595,39.80512,20150620063437,116.38884,39.8307,2015/5/3 8:00:00,13
BQ6460,20150621060245,116.44095,39.8037,20150621061809,116.43986,39.84859,2015/5/3 8:00:00,13
BQ6460,20150622063012,116.42426,39.80248,20150622064650,116.41227,39.7979,2015/5/3 8:00:00,13
BQ6460,20150628063333,116.44865,39.79909,20150628064808,116.39935,39.831,2015/5/3 8:00:00,14
BQ6460,20150701060700,116.44095,39.80374,20150701063053,116.41403,39.85606,2015/5/3 8:00:00,14
BQ6460,20150704060535,116.44236,39.804,20150704062601,116.41367,39.88526,2015/5/3 8:00:00,14
BQ6460,20150705064234,116.44388,39.80491,20150705070557,116.41344,39.89162,2015/5/3 8:00:00,14
BQ6460,20150706062549,116.44456,39.80497,20150706064538,116.40799,39.85521,2015/5/3 8:00:00,12
BQ6460,20150707061722,116.44092,39.80383,20150707065000,116.58595,39.99977,2015/5/3 8:00:00,14
BQ6460,20150708060500,116.44409,39.80475,20150708061909,116.41187,39.80023,2015/5/3 8:00:00,14
BQ6460,20150709055145,116.44113,39.80383,20150709061825,116.41578,39.85137,2015/5/3 8:00:00,13
BQ6460,20150712062928,116.44097,39.80449,20150712063535,116.44523,39.80512,2015/5/3 8:00:00,11
BQ6460,20150713063059,116.4491,39.80566,20150713071606,116.65507,39.92139,2015/5/3 8:00:00,13
BQ6460,20150714055451,116.44101,39.80393,20150714063426,116.60881,40.03785,2015/5/3 8:00:00,13
BQ6460,20150715063220,116.44862,39.79911,20150715064743,116.39832,39.83103,2015/5/3 8:00:00,14
BQ6460,20150718062531,116.45695,39.82706,20150718064248,116.50072,39.86946,2015/5/3 8:00:00,15
BQ6460,20150719061022,116.42252,39.80562,20150719063227,116.34321,39.87464,2015/5/3 8:00:00,15
BQ6460,20150720063454,116.44662,39.82398,20150720070908,116.42863,39.9179,2015/5/3 8:00:00,14
BQ6460,20150721062119,116.4461,39.80514,20150721063629,116.53714,39.84272,2015/5/3 8:00:00,14
BQ6460,20150722060234,116.44082,39.80433,20150722061740,116.4407,39.84364,2015/5/3 8:00:00,14
